date,championship,series_id,map_number,hawk_match_id,team1,team2,team1_heroes,team2_heroes,winner,delta,delta_favored_team,team1_odds,team2_odds
2022-12-09,BetBoom Esports Tournament,33150,2,68043,Top Dog,Klik Klak,Monkey King|Vengeful Spirit|Slardar|Pangolier|Lich,Necrophos|Lifestealer|Techies|Centaur Warrunner|Grimstroke,Top Dog,-3.60,Klik Klak,1.85,1.85
2022-12-09,BTS Pro Series S13: SEA,34802,1,67980,Fnatic,Execration,Monkey King|Pangolier|Enchantress|Tusk|Dawnbreaker,Bane|Marci|Luna|Visage|Batrider,Execration,-19.20,Execration,1.50,2.40
2022-12-09,BTS Pro Series S13: SEA,34802,2,68020,Fnatic,Execration,Hoodwink|Beastmaster|Lina|Tusk|Treant Protector,Dawnbreaker|Nature's Prophet|Clockwerk|Tiny|Enigma,Execration,-4.18,Execration,1.70,2.08
2022-12-09,D2CL 2022 S17,34801,1,67979,Virtus.pro,MonaspA,Treant Protector|Drow Ranger|Batrider|Beastmaster|Tiny,Pugna|Undying|Clinkz|Broodmother|Hoodwink,MonaspA,-10.80,MonaspA,1.69,1.97
2022-12-09,D2CL 2022 S17,34801,2,68024,Virtus.pro,MonaspA,Rubick|Pangolier|Spirit Breaker|Broodmother|Monkey King,Kunkka|Death Prophet|Primal Beast|Naga Siren|Crystal Maiden,Virtus.pro,-24.12,MonaspA,1.87,1.87
2022-12-09,D2CL 2022 S17,34801,3,68030,Virtus.pro,MonaspA,Tiny|Enchantress|Lifestealer|Beastmaster|Mirana,Viper|Tinker|Hoodwink|Pudge|Undying,MonaspA,-10.09,MonaspA,1.87,1.87
2022-12-09,D2CL 2022 S17,34800,1,67978,One Move,X3,Storm Spirit|Treant Protector|Terrorblade|Razor|Tiny,Tusk|Faceless Void|Lich|Snapfire|Beastmaster,One Move,-8.83,X3,1.85,1.85
2022-12-09,D2CL 2022 S17,34800,2,68023,One Move,X3,Tusk|Kunkka|Mirana|Sven|Razor,Riki|Crystal Maiden|Tiny|Lycan|Sniper,One Move,6.14,One Move,1.55,2.35
2022-12-09,BetBoom Esports Tournament,34814,1,68021,Klik Klak,Studio21,Batrider|Dazzle|Mars|Silencer|Slark,Dawnbreaker|Clockwerk|Magnus|Techies|Viper,Studio21,-8.95,Studio21,1.78,1.92
2022-12-09,BetBoom Esports Tournament,34814,2,68029,Klik Klak,Studio21,Storm Spirit|Axe|Techies|Ursa|Ancient Apparition,Undying|Primal Beast|Leshrac|Marci|Earthshaker,Studio21,8.25,Klik Klak,1.85,1.85
