month,date,match_id,championship,team1,team2,delta,favored,odds,stake,outcome,payout,bank_before,bank_after
2025-08,2025-08-05,172607,EPL World Series: Southeast Asia S7,Kopite,InterActive Philippines,-125.3990,InterActive Philippines,3.05,134,loss,0,1069,935
2025-08,2025-08-05,172556,CIS Battle 2,Nemiga Gaming,4Pirates,-64.4624,4Pirates,1.52,60,win,91,935,966
2025-08,2025-08-05,172634,CIS Battle 2,Kalmychata,eSpoiled,-93.9644,eSpoiled,1.82,90,loss,0,966,876
2025-08,2025-08-05,172649,CIS Battle 2,Runa Team,Level Up,43.9804,Runa Team,1.67,38,win,63,876,901
2025-08,2025-08-06,172723,CIS Battle 2,Zero Tenacity,4Pirates,-36.3266,4Pirates,1.62,32,loss,0,901,869
2025-08,2025-08-06,172661,CIS Battle 2,Yellow Submarine,Kalmychata,86.0550,Yellow Submarine,1.42,74,win,105,869,900
2025-08,2025-08-06,172744,CIS Battle 2,Yellow Submarine,Kalmychata,-21.8344,Kalmychata,3.2,19,loss,0,900,881
2025-08,2025-08-06,172754,CIS Battle 2,Runa Team,eSpoiled,-173.5266,eSpoiled,2.94,152,loss,0,881,729
2025-08,2025-08-06,172757,CIS Battle 2,Runa Team,eSpoiled,-34.0404,eSpoiled,3.2,24,loss,0,729,705
2025-08,2025-08-06,172670,EPL World Series: Southeast Asia S7,Ivory,Kopite,78.8206,Ivory,1.5,55,win,82,705,732
2025-08,2025-08-06,172689,EPL World Series: Southeast Asia S7,Ivory,Kopite,-37.8996,Kopite,2.5,27,win,67,732,772
2025-08,2025-08-06,172696,EPL World Series: Southeast Asia S7,Ivory,Kopite,142.2598,Ivory,1.51,109,win,164,772,827
2025-08,2025-08-06,172702,EPL World Series: Southeast Asia S7,REKONIX,Yangon Galacticos,51.2566,REKONIX,1.45,42,win,60,827,845
2025-08,2025-08-06,172714,EPL World Series: Southeast Asia S7,REKONIX,Yangon Galacticos,246.1414,REKONIX,1.42,207,loss,0,845,638
2025-08,2025-08-06,172720,EPL World Series: Southeast Asia S7,REKONIX,Yangon Galacticos,95.6854,REKONIX,1.4,61,win,85,638,662
2025-08,2025-08-07,172792,CIS Battle 2,Zero Tenacity,Kalmychata,31.1982,Zero Tenacity,1.52,20,win,30,662,672
2025-08,2025-08-07,172830,CIS Battle 2,Zero Tenacity,Kalmychata,-83.5126,Kalmychata,2.6,56,win,145,672,761
2025-08,2025-08-07,172748,CIS Battle 2,Runa Team,Nemiga Gaming,60.9728,Runa Team,1.44,46,win,66,761,781
2025-08,2025-08-07,172848,CIS Battle 2,Runa Team,Nemiga Gaming,90.8710,Runa Team,1.41,70,win,98,781,809
2025-08,2025-08-07,172793,CIS Battle 2,Level Up,eSpoiled,-140.1944,eSpoiled,1.91,113,win,215,809,911
2025-08,2025-08-07,172860,CIS Battle 2,Level Up,eSpoiled,76.7254,Level Up,1.87,69,loss,0,911,842
2025-08,2025-08-07,172775,EPL World Series: Southeast Asia S7,Yangon Galacticos,Ivory,40.8744,Yangon Galacticos,2.04,34,win,69,842,877
2025-08,2025-08-07,172795,EPL World Series: Southeast Asia S7,Yangon Galacticos,Ivory,87.7068,Yangon Galacticos,2.13,76,loss,0,877,801
2025-08,2025-08-07,172803,EPL World Series: Southeast Asia S7,Yangon Galacticos,Ivory,-119.7476,Ivory,1.8,95,loss,0,801,706
2025-08,2025-08-07,172812,EPL World Series: Southeast Asia S7,Yangon Galacticos,REKONIX,-283.6748,REKONIX,1.45,200,win,290,706,796
2025-08,2025-08-07,172821,EPL World Series: Southeast Asia S7,Yangon Galacticos,REKONIX,55.5628,Yangon Galacticos,2.6,44,loss,0,796,752
2025-08,2025-08-07,172827,EPL World Series: Southeast Asia S7,Yangon Galacticos,REKONIX,21.5072,Yangon Galacticos,2.5,16,win,40,752,776
2025-08,2025-08-07,172835,EPL World Series: Southeast Asia S7,Yangon Galacticos,REKONIX,185.8568,Yangon Galacticos,2.17,144,loss,0,776,632
2025-08,2025-08-08,172901,Lunar Snake Trophy 2,Yangon Galacticos,Protocol 20,68.1350,Yangon Galacticos,1.42,43,loss,0,632,589
2025-08,2025-08-08,172907,Lunar Snake Trophy 2,Yangon Galacticos,Protocol 20,39.5744,Yangon Galacticos,1.48,23,win,34,589,600
2025-08,2025-08-08,172913,Lunar Snake Trophy 2,Excel Esports,Carstensz Esports,162.4682,Excel Esports,1.6,97,loss,0,600,503
2025-08,2025-08-08,172921,Lunar Snake Trophy 2,Excel Esports,Carstensz Esports,-43.8924,Carstensz Esports,2.12,22,loss,0,503,481
2025-08,2025-08-08,172926,Lunar Snake Trophy 2,Excel Esports,Carstensz Esports,-21.4590,Carstensz Esports,2.19,10,loss,0,481,471
2025-08,2025-08-08,172872,CIS Battle 2,Yellow Submarine,eSpoiled,203.3038,Yellow Submarine,1.32,95,win,125,471,501
2025-08,2025-08-08,172929,CIS Battle 2,Yellow Submarine,eSpoiled,81.8914,Yellow Submarine,1.28,41,win,52,501,512
2025-08,2025-08-08,172935,CIS Battle 2,Runa Team,Zero Tenacity,-94.5602,Zero Tenacity,2.36,48,win,113,512,577
2025-08,2025-08-08,172945,CIS Battle 2,Runa Team,Zero Tenacity,-98.9546,Zero Tenacity,2.24,57,loss,0,577,520
2025-08,2025-08-08,172951,CIS Battle 2,Runa Team,Zero Tenacity,74.1110,Runa Team,1.45,38,win,55,520,537
2025-08,2025-08-08,172956,CIS Battle 2,Level Up,Kalmychata,62.6894,Level Up,1.93,33,win,63,537,567
2025-08,2025-08-08,172966,CIS Battle 2,Level Up,Kalmychata,85.0658,Level Up,2.25,48,loss,0,567,519
2025-08,2025-08-08,172973,CIS Battle 2,Level Up,Kalmychata,-94.9960,Kalmychata,1.5,49,win,73,519,543
2025-08,2025-08-09,173040,CIS Battle 2,Level Up,4Pirates,-34.0974,4Pirates,1.28,18,win,23,543,548
2025-08,2025-08-09,173043,CIS Battle 2,Level Up,4Pirates,-126.0320,4Pirates,1.26,69,win,86,548,565
2025-08,2025-08-09,172958,CIS Battle 2,Nemiga Gaming,Level Up,131.4970,Nemiga Gaming,1.85,74,win,136,565,627
2025-08,2025-08-09,173030,CIS Battle 2,Nemiga Gaming,Level Up,146.2970,Nemiga Gaming,1.62,91,win,147,627,683
2025-08,2025-08-09,172959,CIS Battle 2,Runa Team,4Pirates,-51.1044,4Pirates,1.92,34,loss,0,683,649
2025-08,2025-08-09,173055,CIS Battle 2,Runa Team,4Pirates,-125.4122,4Pirates,2.15,81,loss,0,649,568
2025-08,2025-08-09,172984,Lunar Snake Trophy 2,Protocol 20,Kopite,110.6820,Protocol 20,1.91,62,loss,0,568,506
2025-08,2025-08-09,173009,Lunar Snake Trophy 2,Protocol 20,Kopite,-149.9138,Kopite,2,75,loss,0,506,431
2025-08,2025-08-09,173013,Lunar Snake Trophy 2,Protocol 20,Kopite,-135.2434,Kopite,1.96,58,loss,0,431,373
2025-08,2025-08-09,173016,Lunar Snake Trophy 2,Carstensz,Future Esport,-52.2074,Future Esport,1.89,19,win,35,373,389
2025-08,2025-08-09,173023,Lunar Snake Trophy 2,Carstensz,Future Esport,-68.0100,Future Esport,2.14,26,loss,0,389,363
2025-08,2025-08-09,173028,Lunar Snake Trophy 2,Carstensz,Future Esport,-75.1494,Future Esport,2.13,27,win,57,363,393
2025-08,2025-08-09,173024,European Pro League 29,team lynx,Passion UA,-81.2206,Passion UA,1.3,31,win,40,393,402
2025-08,2025-08-09,173032,European Pro League 29,team lynx,Passion UA,-50.9844,Passion UA,1.38,20,loss,0,402,382
2025-08,2025-08-09,173038,European Pro League 29,team lynx,Passion UA,-75.4406,Passion UA,1.42,28,win,39,382,393
2025-08,2025-08-09,173042,European Pro League 29,Zero Tenacity,Kalmychata,180.7138,Zero Tenacity,1.67,71,loss,0,393,322
2025-08,2025-08-09,173049,European Pro League 29,Zero Tenacity,Kalmychata,-22.5400,Kalmychata,2.13,7,win,14,322,329
2025-08,2025-08-09,173052,European Pro League 29,TEAM NEXT LEVEL,Zero Tenacity,26.4774,TEAM NEXT LEVEL,1.7,8,loss,0,329,321
2025-08,2025-08-09,173056,European Pro League 29,TEAM NEXT LEVEL,Zero Tenacity,108.8622,TEAM NEXT LEVEL,1.65,34,win,56,321,343
2025-08,2025-08-09,173059,European Pro League 29,TEAM NEXT LEVEL,Zero Tenacity,84.0260,TEAM NEXT LEVEL,1.52,28,loss,0,343,315
2025-08,2025-08-09,173065,European Pro League 29,Odium,Aim Possible,36.6618,Odium,1.4,11,win,15,315,319
2025-08,2025-08-10,173106,CIS Battle 2,4Pirates,eSpoiled,-222.0892,eSpoiled,5,70,loss,0,319,249
2025-08,2025-08-10,173116,CIS Battle 2,Runa Team,Kalmychata,181.6048,Runa Team,1.4,45,loss,0,249,204
2025-08,2025-08-10,173131,CIS Battle 2,Nemiga Gaming,Yellow Submarine,-23.6422,Yellow Submarine,1.22,4,loss,0,204,200
2025-08,2025-08-10,173133,CIS Battle 2,Nemiga Gaming,Yellow Submarine,35.4860,Nemiga Gaming,3.11,7,loss,0,200,193
2025-08,2025-08-10,173137,CIS Battle 2,Nemiga Gaming,Yellow Submarine,46.2648,Nemiga Gaming,3.6,8,loss,0,193,185
2025-08,2025-08-10,173069,Lunar Snake Trophy 2,Excel Esports,Yangon Galacticos,-124.6704,Yangon Galacticos,1.75,23,win,40,185,202
2025-08,2025-08-10,173095,European Pro League 29,Kalmychata,Runa Team,-135.9072,Runa Team,1.41,27,loss,0,202,175
2025-08,2025-08-10,173111,European Pro League 29,Kalmychata,Runa Team,229.1774,Kalmychata,2.5,40,win,100,175,235
2025-08,2025-08-10,173127,European Pro League 29,Nemiga Gaming,4Pirates,-34.3828,4Pirates,1.51,8,win,12,235,239
2025-08,2025-08-10,173134,European Pro League 29,Level Up,Odium,-90.4984,Odium,1.65,21,loss,0,239,218
2025-08,2025-08-10,173138,European Pro League 29,Wildcard,Aim Possible,145.1036,Wildcard,1.23,31,loss,0,218,187
2025-08,2025-08-10,173142,European Pro League 29,Wildcard,Aim Possible,-23.5896,Aim Possible,2.81,4,win,11,187,194
2025-08,2025-08-11,173176,Lunar Snake Trophy 2,Protocol 20,Future Esport,-340.1122,Future Esport,2.08,65,win,135,194,264
2025-08,2025-08-11,173182,Lunar Snake Trophy 2,Protocol 20,Future Esport,314.5238,Protocol 20,1.66,83,win,137,264,318
2025-08,2025-08-11,173149,European Pro League 29,4Pirates,Odium,131.7372,4Pirates,1.58,41,win,64,318,341
2025-08,2025-08-11,173206,European Pro League 29,4Pirates,Odium,171.4708,4Pirates,1.34,58,loss,0,341,283
2025-08,2025-08-11,173214,European Pro League 29,4Pirates,Odium,-22.1258,Odium,2.89,6,loss,0,283,277
2025-08,2025-08-11,173146,European Pro League 29,Zero Tenacity,Runa Team,51.4828,Zero Tenacity,2.33,14,win,32,277,295
2025-08,2025-08-11,173225,European Pro League 29,Zero Tenacity,Runa Team,154.5214,Zero Tenacity,2.17,45,win,97,295,347
2025-08,2025-08-11,173238,European Pro League 29,team lynx,Zero Tenacity,-71.6464,Zero Tenacity,1.48,24,win,35,347,358
2025-08,2025-08-11,173246,European Pro League 29,Level Up,Wildcard,46.8600,Level Up,2.3,16,win,36,358,378
2025-08,2025-08-11,173255,European Pro League 29,Level Up,Wildcard,-89.0094,Wildcard,1.67,33,loss,0,378,345
2025-08,2025-08-11,173195,CIS Battle 2,Nemiga Gaming,eSpoiled,69.5014,Nemiga Gaming,1.45,23,win,33,345,355
2025-08,2025-08-11,173203,CIS Battle 2,Nemiga Gaming,eSpoiled,-111.9666,eSpoiled,3.32,39,loss,0,355,316
2025-08,2025-08-11,173217,CIS Battle 2,Nemiga Gaming,Kalmychata,184.8202,Nemiga Gaming,2.2,58,loss,0,316,258
2025-08,2025-08-11,173223,CIS Battle 2,Nemiga Gaming,Kalmychata,125.1584,Nemiga Gaming,2.22,32,win,71,258,297
2025-08,2025-08-11,173229,CIS Battle 2,Nemiga Gaming,Kalmychata,174.4430,Nemiga Gaming,2,51,win,102,297,348
2025-08,2025-08-11,173239,CIS Battle 2,Yellow Submarine,4Pirates,132.5780,Yellow Submarine,1.67,46,loss,0,348,302
2025-08,2025-08-11,173245,CIS Battle 2,Yellow Submarine,4Pirates,-20.2052,4Pirates,2.01,6,loss,0,302,296
2025-08,2025-08-11,173250,CIS Battle 2,Yellow Submarine,4Pirates,-36.4244,4Pirates,2.06,10,win,20,296,306
2025-08,2025-08-12,173261,European Pro League 29,4Pirates,Level Up,-72.2162,Level Up,3.1,22,win,68,306,352
2025-08,2025-08-12,173327,European Pro League 29,4Pirates,Level Up,-101.7828,Level Up,2.98,35,win,104,352,421
2025-08,2025-08-12,173338,European Pro League 29,TEAM NEXT LEVEL,team lynx,134.4752,TEAM NEXT LEVEL,1.38,56,loss,0,421,365
2025-08,2025-08-12,173353,European Pro League 29,TEAM NEXT LEVEL,team lynx,-53.7786,team lynx,2.54,19,loss,0,365,346
2025-08,2025-08-12,173363,European Pro League 29,Wildcard,Nemiga Gaming,37.8080,Wildcard,2.14,13,win,27,346,360
2025-08,2025-08-12,173366,European Pro League 29,Wildcard,Nemiga Gaming,-111.9480,Nemiga Gaming,1.91,40,win,76,360,396
2025-08,2025-08-12,173368,European Pro League 29,TEAM NEXT LEVEL,Kalmychata,119.0106,TEAM NEXT LEVEL,1.9,47,win,89,396,438
2025-08,2025-08-12,173372,European Pro League 29,TEAM NEXT LEVEL,Kalmychata,25.6418,TEAM NEXT LEVEL,1.85,11,loss,0,438,427
2025-08,2025-08-12,173376,European Pro League 29,TEAM NEXT LEVEL,Kalmychata,38.0826,TEAM NEXT LEVEL,1.9,16,loss,0,427,411
2025-08,2025-08-12,173265,CIS Battle 2,1win Team,Yellow Submarine,74.7948,1win Team,1.53,30,win,45,411,426
2025-08,2025-08-12,173328,CIS Battle 2,1win Team,Yellow Submarine,-52.6250,Yellow Submarine,2.74,22,loss,0,426,404
2025-08,2025-08-12,173266,CIS Battle 2,Odium,Runa Team,187.3076,Odium,3.1,75,loss,0,404,329
2025-08,2025-08-13,173403,Lunar Snake Trophy 2,Yangon Galacticos,Protocol 20,-82.1662,Protocol 20,2.42,27,loss,0,329,302
2025-08,2025-08-13,173411,Lunar Snake Trophy 2,Yangon Galacticos,Protocol 20,41.5386,Yangon Galacticos,1.76,12,win,21,302,311
2025-08,2025-08-13,173417,Lunar Snake Trophy 2,Yangon Galacticos,Protocol 20,54.8646,Yangon Galacticos,1.71,17,loss,0,311,294
2025-08,2025-08-13,173424,Lunar Snake Trophy 2,Yangon Galacticos,Protocol 20,-60.8714,Protocol 20,2.56,17,loss,0,294,277
2025-08,2025-08-13,173420,European Pro League 29,Zero Tenacity,Passion UA,-39.3796,Passion UA,1.74,10,win,17,277,284
2025-08,2025-08-13,173430,European Pro League 29,Zero Tenacity,Passion UA,-104.6216,Passion UA,1.82,29,win,52,284,307
2025-08,2025-08-13,173440,European Pro League 29,Level Up,Nemiga Gaming,-142.0422,Nemiga Gaming,1.68,43,win,72,307,336
2025-08,2025-08-13,173447,European Pro League 29,Level Up,Nemiga Gaming,25.4980,Level Up,2.14,8,win,17,336,345
2025-08,2025-08-13,173458,European Pro League 29,Level Up,Nemiga Gaming,-28.5464,Nemiga Gaming,1.72,9,win,15,345,351
2025-08,2025-08-13,173456,European Pro League 29,Runa Team,team lynx,42.8882,Runa Team,1.38,15,loss,0,351,336
2025-08,2025-08-13,173467,European Pro League 29,Runa Team,team lynx,62.5658,Runa Team,1.47,21,loss,0,336,315
2025-08,2025-08-13,173476,European Pro League 29,Odium,Wildcard,-108.5212,Wildcard,1.48,34,loss,0,315,281
2025-08,2025-08-13,173347,CIS Battle 2,Yellow Submarine,4Pirates,44.2856,Yellow Submarine,2.02,12,win,24,281,293
2025-08,2025-08-13,173448,CIS Battle 2,Yellow Submarine,4Pirates,46.8198,Yellow Submarine,1.78,13,loss,0,293,280
2025-08,2025-08-13,173454,CIS Battle 2,Yellow Submarine,4Pirates,-88.4262,4Pirates,1.88,24,win,45,280,301
2025-08,2025-08-13,173351,CIS Battle 2,Odium,Nemiga Gaming,-46.7670,Nemiga Gaming,1.2,14,win,16,301,303
2025-08,2025-08-14,173350,CIS Battle 2,1win Team,Runa Team,31.1568,1win Team,1.4,9,loss,0,303,294
2025-08,2025-08-14,173531,European Pro League 29,Passion UA,TEAM NEXT LEVEL,101.4984,Passion UA,1.62,29,loss,0,294,265
2025-08,2025-08-14,173541,European Pro League 29,Passion UA,TEAM NEXT LEVEL,85.3714,Passion UA,1.76,22,win,38,265,281
2025-08,2025-08-14,173546,European Pro League 29,Passion UA,TEAM NEXT LEVEL,-165.8190,TEAM NEXT LEVEL,2.05,46,win,94,281,329
2025-08,2025-08-14,173549,European Pro League 29,Kalmychata,team lynx,90.2138,Kalmychata,1.48,29,loss,0,329,300
2025-08,2025-08-14,173563,European Pro League 29,Kalmychata,team lynx,23.3744,Kalmychata,1.57,7,win,10,300,303
2025-08,2025-08-14,173570,European Pro League 29,Kalmychata,team lynx,-160.1520,team lynx,2.15,48,loss,0,303,255
2025-08,2025-08-14,173557,European Pro League 29,Aim Possible,Nemiga Gaming,-64.8052,Nemiga Gaming,1.37,16,win,21,255,260
2025-08,2025-08-14,173575,European Pro League 29,Aim Possible,Nemiga Gaming,-109.1474,Nemiga Gaming,1.32,28,win,36,260,268
2025-08,2025-08-14,173495,CIS Battle 2,4Pirates,Nemiga Gaming,21.7694,4Pirates,1.45,5,win,7,268,270
2025-08,2025-08-14,173555,CIS Battle 2,4Pirates,Nemiga Gaming,233.6552,4Pirates,1.45,63,win,91,270,298
2025-08,2025-08-15,173674,European Pro League 29,Passion UA,Kalmychata,239.1372,Passion UA,1.7,71,win,120,298,347
2025-08,2025-08-15,173679,European Pro League 29,Passion UA,Kalmychata,-269.5462,Kalmychata,1.99,93,win,185,347,439
2025-08,2025-08-15,173686,European Pro League 29,Passion UA,Kalmychata,109.4304,Passion UA,1.82,48,loss,0,439,391
2025-08,2025-08-15,173645,European Pro League 29,Level Up,Aim Possible,100.7358,Level Up,1.52,39,win,59,391,411
2025-08,2025-08-15,173654,European Pro League 29,Level Up,Aim Possible,95.9652,Level Up,1.41,39,win,54,411,426
2025-08,2025-08-15,173587,CIS Battle 2,1win Team,4Pirates,36.8036,1win Team,1.5,15,win,22,426,433
2025-08,2025-08-15,173652,CIS Battle 2,1win Team,4Pirates,149.0436,1win Team,1.42,64,loss,0,433,369
2025-08,2025-08-15,173659,CIS Battle 2,1win Team,4Pirates,98.4446,1win Team,1.51,36,win,54,369,387
2025-08,2025-08-15,173677,CIS Battle 2,Runa Team,1win Team,-146.6420,1win Team,1.7,56,win,95,387,426
2025-08,2025-08-15,173681,CIS Battle 2,Runa Team,1win Team,182.8882,Runa Team,2.1,77,win,161,426,510
2025-08,2025-08-16,173497,CCT Season 2 Series 4,Yellow Submarine,Zero Tenacity,-47.7476,Zero Tenacity,1.9,24,win,45,510,531
2025-08,2025-08-16,173756,CCT Season 2 Series 4,Yellow Submarine,Zero Tenacity,-30.6600,Zero Tenacity,1.87,16,win,29,531,544
2025-08,2025-08-16,173499,CCT Season 2 Series 4,eSpoiled,TEAM NEXT LEVEL,82.8038,eSpoiled,1.8,45,loss,0,544,499
2025-08,2025-08-16,173791,CCT Season 2 Series 4,eSpoiled,TEAM NEXT LEVEL,-220.3208,TEAM NEXT LEVEL,1.42,109,win,154,499,544
2025-08,2025-08-16,173761,European Pro League 29,Nemiga Gaming,Odium,-52.6770,Odium,4.4,28,win,123,544,639
2025-08,2025-08-16,173793,European Pro League 29,Nemiga Gaming,Odium,-82.0196,Odium,3.4,52,win,176,639,763
2025-08,2025-08-16,173689,CCT Season 2 Series 4,Team Yandex,Aim Possible,-30.1058,Aim Possible,4.57,22,loss,0,763,741
2025-08,2025-08-16,173729,CCT Season 2 Series 4,Team Yandex,Aim Possible,-44.2816,Aim Possible,6.87,32,loss,0,741,709
2025-08,2025-08-17,173841,CCT Season 2 Series 4,Aim Possible,Yellow Submarine,169.5382,Aim Possible,4.53,120,loss,0,709,589
